Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BrainGreyMatter   ,   1.5500e+9,   1.2520e+0,   5.0621e+1,   2.8682e-1,   2.6915e-2,   3.0472e-2,
BrainGreyMatter   ,   1.5600e+9,   1.2573e+0,   5.0597e+1,   2.8633e-1,   2.6749e-2,   3.0334e-2,
BrainGreyMatter   ,   1.5700e+9,   1.2627e+0,   5.0574e+1,   2.8585e-1,   2.6586e-2,   3.0197e-2,
BrainGreyMatter   ,   1.5800e+9,   1.2681e+0,   5.0551e+1,   2.8539e-1,   2.6424e-2,   3.0061e-2,
BrainGreyMatter   ,   1.5900e+9,   1.2735e+0,   5.0529e+1,   2.8493e-1,   2.6265e-2,   2.9926e-2,
BrainGreyMatter   ,   1.6000e+9,   1.2789e+0,   5.0506e+1,   2.8448e-1,   2.6107e-2,   2.9791e-2,
BrainGreyMatter   ,   1.6100e+9,   1.2843e+0,   5.0483e+1,   2.8404e-1,   2.5952e-2,   2.9658e-2,
BrainGreyMatter   ,   1.6200e+9,   1.2898e+0,   5.0461e+1,   2.8362e-1,   2.5798e-2,   2.9525e-2,
BrainGreyMatter   ,   1.6300e+9,   1.2953e+0,   5.0439e+1,   2.8320e-1,   2.5646e-2,   2.9393e-2,
BrainGreyMatter   ,   1.6400e+9,   1.3008e+0,   5.0417e+1,   2.8279e-1,   2.5496e-2,   2.9261e-2,
BrainGreyMatter   ,   1.6500e+9,   1.3063e+0,   5.0395e+1,   2.8239e-1,   2.5348e-2,   2.9131e-2,
BrainGreyMatter   ,   1.6600e+9,   1.3118e+0,   5.0373e+1,   2.8200e-1,   2.5201e-2,   2.9001e-2,
BrainGreyMatter   ,   1.6700e+9,   1.3174e+0,   5.0351e+1,   2.8162e-1,   2.5056e-2,   2.8871e-2,
BrainGreyMatter   ,   1.6800e+9,   1.3229e+0,   5.0329e+1,   2.8125e-1,   2.4913e-2,   2.8743e-2,
BrainGreyMatter   ,   1.6900e+9,   1.3285e+0,   5.0308e+1,   2.8089e-1,   2.4772e-2,   2.8615e-2,
BrainGreyMatter   ,   1.7000e+9,   1.3341e+0,   5.0287e+1,   2.8053e-1,   2.4632e-2,   2.8488e-2,
BrainGreyMatter   ,   1.7100e+9,   1.3398e+0,   5.0265e+1,   2.8019e-1,   2.4493e-2,   2.8362e-2,
BrainGreyMatter   ,   1.7200e+9,   1.3454e+0,   5.0244e+1,   2.7985e-1,   2.4357e-2,   2.8236e-2,
BrainGreyMatter   ,   1.7300e+9,   1.3511e+0,   5.0223e+1,   2.7952e-1,   2.4221e-2,   2.8111e-2,
BrainGreyMatter   ,   1.7400e+9,   1.3568e+0,   5.0202e+1,   2.7920e-1,   2.4088e-2,   2.7987e-2,
BrainGreyMatter   ,   1.7500e+9,   1.3625e+0,   5.0182e+1,   2.7889e-1,   2.3956e-2,   2.7864e-2,
BrainGreyMatter   ,   1.7600e+9,   1.3682e+0,   5.0161e+1,   2.7858e-1,   2.3825e-2,   2.7741e-2,
BrainGreyMatter   ,   1.7700e+9,   1.3739e+0,   5.0140e+1,   2.7828e-1,   2.3696e-2,   2.7619e-2,
BrainGreyMatter   ,   1.7800e+9,   1.3797e+0,   5.0120e+1,   2.7799e-1,   2.3568e-2,   2.7497e-2,
BrainGreyMatter   ,   1.7900e+9,   1.3855e+0,   5.0099e+1,   2.7771e-1,   2.3441e-2,   2.7377e-2,
BrainGreyMatter   ,   1.8000e+9,   1.3913e+0,   5.0079e+1,   2.7744e-1,   2.3316e-2,   2.7256e-2,
BrainGreyMatter   ,   1.8100e+9,   1.3971e+0,   5.0059e+1,   2.7717e-1,   2.3192e-2,   2.7137e-2,
BrainGreyMatter   ,   1.8200e+9,   1.4029e+0,   5.0039e+1,   2.7691e-1,   2.3070e-2,   2.7018e-2,
BrainGreyMatter   ,   1.8300e+9,   1.4088e+0,   5.0019e+1,   2.7665e-1,   2.2949e-2,   2.6900e-2,
BrainGreyMatter   ,   1.8400e+9,   1.4146e+0,   4.9999e+1,   2.7641e-1,   2.2829e-2,   2.6783e-2,
BrainGreyMatter   ,   1.8500e+9,   1.4205e+0,   4.9979e+1,   2.7617e-1,   2.2711e-2,   2.6666e-2,
BrainGreyMatter   ,   1.8600e+9,   1.4264e+0,   4.9960e+1,   2.7593e-1,   2.2593e-2,   2.6550e-2,
BrainGreyMatter   ,   1.8700e+9,   1.4324e+0,   4.9940e+1,   2.7571e-1,   2.2477e-2,   2.6435e-2,
BrainGreyMatter   ,   1.8800e+9,   1.4383e+0,   4.9920e+1,   2.7549e-1,   2.2362e-2,   2.6320e-2,
BrainGreyMatter   ,   1.8900e+9,   1.4443e+0,   4.9901e+1,   2.7527e-1,   2.2249e-2,   2.6206e-2,
BrainGreyMatter   ,   1.9000e+9,   1.4503e+0,   4.9882e+1,   2.7506e-1,   2.2136e-2,   2.6092e-2,
BrainGreyMatter   ,   1.9100e+9,   1.4563e+0,   4.9862e+1,   2.7486e-1,   2.2025e-2,   2.5979e-2,
